IdFuncionario,NomeCompleto,DataNascimento,CPF,Sexo,SalarioBruto,Cargo,idSetor,Setor,Ramal
6071,Hugo Godins,1990-09-17,471.185.501-75,Masculino,3480.12,Coordenador de Tecnologia,6071,Vendas,7071
6072,Davi Miguel Viveiros,2005-03-24,465.813.453-50,Masculino,2600.59,Orquestrador de Agricultura,6072,Financeiro,7072
6073,Maria Laura Morais,1998-01-05,208.412.234-16,Feminino,1924.62,Engenheiro de Saúde,6073,Financeiro,7073
6074,Yago Rolim,1969-10-14,841.057.577-92,Masculino,24305.08,Diretor de Consultoria,6074,Markting,7074
6075,Alice Datena,2001-08-22,582.382.336-31,Feminino,5407.04,Assistente de Industrial,6075,Financeiro,7075
6076,Luana Casqueira,1982-07-04,837.227.660-95,Feminino,2595.00,Técnico de Administração,6076,TI,7076
6077,Tiago Franco,1968-05-25,518.723.787-06,Masculino,1977.85,Coordenador de Vendas,6077,RH,7077
6078,João Samuel Bentes,2004-03-28,270.703.357-09,Masculino,9831.68,Gerente de Imobiliária,6078,Markting,7078
6079,Luiz Gustavo Leiria,2003-03-28,160.884.008-54,Masculino,2407.42,Associado de Marketing,6079,TI,7079
6080,Vitória Longuinho,1997-12-10,330.373.585-99,Feminino,4948.01,Supervisor de Administração,6080,Markting,7080
6081,Pérola Nascimento,1990-09-18,250.402.554-89,Feminino,2845.52,Assistente de Mineração,6081,Financeiro,7081
6082,Lucca Resende,1989-07-05,256.651.615-43,Masculino,5217.91,Administrador de Tecnologia,6082,Financeiro,7082
6083,Antônio da Bandeira,1994-12-14,782.103.703-67,Masculino,2721.52,Engenheiro de Contabilidade,6083,Vendas,7083
6084,Hélio Menendes,2001-10-16,635.018.170-02,Masculino,2378.67,Administrador de Consultoria,6084,RH,7084
6085,Lucas Galvão,1974-05-21,046.055.685-14,Masculino,4728.73,Planejador de Serviços Comunitários,6085,Markting,7085
6086,Meire Veles,1980-08-07,348.672.762-19,Feminino,4043.82,Estrategista de Varejo,6086,Financeiro,7086
6087,Fabrício Soares,2000-05-30,225.133.424-61,Masculino,1849.25,Oficial de Hospitalidade,6087,RH,7087
6088,Felipe Bernardes,1994-07-06,401.011.447-92,Masculino,4468.54,Designer de TI,6088,RH,7088
6089,Emilly Rameira,1999-01-11,430.626.241-32,Feminino,4459.74,Orquestrador de Legal,6089,Financeiro,7089
6090,Washington Bomdia,1969-08-06,138.278.200-49,Masculino,5410.14,Analista de Consultoria,6090,RH,7090
6091,Suélen Castanheira,1994-06-09,177.801.781-96,Feminino,4535.66,Engenheiro de Hospitalidade,6091,Vendas,7091
6092,Pietro Albuquerque,2002-12-30,144.120.662-07,Masculino,5250.85,Engenheiro de Marketing,6092,TI,7092
6093,Beatriz Pedroso,2004-06-19,625.487.418-00,Feminino,1595.24,Designer de Governamental,6093,TI,7093
6094,Valentina Macieira,2003-01-30,328.870.422-62,Feminino,18483.21,Gerente de Imobiliária,6094,RH,7094
6095,Mércia Hernandes,1979-07-07,871.321.551-56,Feminino,2236.09,Agente de Consultoria,6095,RH,7095
6096,Adriana Guterres,1975-10-09,245.582.630-90,Feminino,1670.78,Coordenador de Hospitalidade,6096,Vendas,7096
6097,Heitor Galego,1961-05-31,346.678.154-00,Masculino,5470.53,Agente de Industrial,6097,Vendas,7097
6098,Yuri dos Reis,1967-01-28,522.623.803-76,Masculino,21248.40,Gerente de Mineração,6098,Markting,7098
6099,Lara da Nóbrega,1967-04-23,466.428.336-94,Feminino,4594.72,Representante de Governamental,6099,Markting,7099
6100,Ruan Teles,1973-02-05,501.707.565-80,Masculino,5112.27,Arquiteto de Propaganda,6100,Markting,7100
6101,Henry Cachoeira,1961-09-24,518.216.523-47,Masculino,4275.91,Consultor de Tecnologia,6101,Vendas,7101
6102,Fabiano Aragão,1978-11-09,437.271.824-15,Masculino,4052.95,Designer de Administração,6102,RH,7102
6103,Rafaela Espinheira,2006-02-11,743.360.744-70,Feminino,1504.13,Consultor de Vendas,6103,RH,7103
6104,Ana Sophia Vimaranes,1963-08-09,308.268.555-20,Feminino,2025.08,Designer de Industrial,6104,RH,7104
6105,Marcia Silva,1968-09-11,203.174.685-53,Feminino,2349.02,Representante de Industrial,6105,Markting,7105
6106,Ricardo Muniz,2002-01-15,806.437.016-72,Masculino,2210.71,Orquestrador de Administração,6106,Vendas,7106
6107,Breno Bomdia,1968-06-04,862.047.834-67,Masculino,3496.82,Representante de Marketing,6107,TI,7107
6108,Tomás Madeira,2001-10-12,768.553.851-25,Masculino,5613.10,Arquiteto de Design,6108,RH,7108
6109,Davi Lucca da Gama,1996-05-14,205.470.054-15,Masculino,5162.88,Supervisor de Governamental,6109,RH,7109
6110,Bianca Barreto,1974-09-27,120.045.363-81,Feminino,5286.60,Arquiteto de Marketing,6110,RH,7110
6111,Antônio Espinheira,1973-01-06,578.640.300-92,Masculino,2506.61,Associado de Administração,6111,Vendas,7111
6112,Guilherme Monteiro,1968-08-18,013.530.568-30,Masculino,5501.00,Contato de Vendas,6112,RH,7112
6113,Ricardo Guterres,1974-12-06,105.436.233-51,Masculino,2338.90,Oficial de Legal,6113,Vendas,7113
6114,Fernanda das Neves,1967-11-13,361.424.652-38,Feminino,4656.16,Coordenador de Bancário,6114,Markting,7114
6115,Maria Eduarda Regueira,1970-04-17,616.786.362-82,Feminino,3010.09,Assistente de Varejo,6115,Vendas,7115
6116,Ana Clara Quaresma,1997-07-11,120.675.111-81,Feminino,1796.76,Representante de Administração,6116,TI,7116
6117,Patricia Nascimento,1977-11-08,173.377.504-80,Feminino,11067.38,Gerente de Agricultura,6117,TI,7117
6118,Alice Duarte,1966-06-04,277.465.751-29,Feminino,5483.70,Técnico de Administração,6118,Vendas,7118
6119,Elisa da Barranca,1977-08-30,405.068.783-68,Feminino,4541.03,Orquestrador de Varejo,6119,Financeiro,7119
6120,Thiago Henriques,1981-09-26,745.222.240-79,Masculino,2321.07,Consultor de Bancário,6120,Financeiro,7120
6121,Gúbio Hernandes,2004-07-11,367.003.820-50,Masculino,1508.46,Engenheiro de TI,6121,TI,7121
6122,Meire Brum,2000-07-03,843.001.040-85,Feminino,5995.30,Designer de Educação,6122,Financeiro,7122
6123,Pedro Lucas Gentil,2000-04-25,357.358.203-62,Masculino,18507.26,Gerente de Educação,6123,RH,7123
6124,Cecília Rios,1974-02-08,243.486.187-39,Feminino,1582.42,Facilitador de Varejo,6124,RH,7124
6125,Nicole Oliveira,1987-11-06,020.546.476-91,Feminino,20545.05,Gerente de Administração,6125,Vendas,7125
6126,Felipe Dantas,1961-07-24,874.151.511-00,Masculino,5215.30,Associado de Educação,6126,Vendas,7126
6127,Mariah da Madureira,1984-01-31,636.784.207-10,Feminino,5323.67,Fabricante de Tecnologia,6127,Financeiro,7127
6128,Washington da Maia,2006-05-17,460.617.135-92,Masculino,3522.36,Contato de Serviços Comunitários,6128,Financeiro,7128
6129,Lorenzo Vimaranes,1973-08-13,018.423.051-90,Masculino,4876.63,Administrador de Propaganda,6129,Financeiro,7129
6130,Pedro Lucas Silveira,2006-05-15,468.670.140-62,Masculino,1477.31,Supervisor de Contabilidade,6130,Financeiro,7130
6131,Vinícius Rodrigues,1993-05-29,031.163.400-13,Masculino,3480.47,Fabricante de Vendas,6131,Markting,7131
6132,Allana Amoreira,2002-03-08,388.108.406-15,Feminino,3636.25,Coordenador de Governamental,6132,Markting,7132
6133,Sarah Garcez,1994-05-14,812.665.038-97,Feminino,4109.60,Planejador de Tecnologia,6133,Financeiro,7133
6134,Roberto Coqueiro,2000-01-30,811.533.784-69,Masculino,3537.36,Agente de Construção,6134,RH,7134
6135,Washington Ornelas,1968-06-24,706.314.750-10,Masculino,6626.59,Assistente de Legal,6135,Financeiro,7135
6136,Márcio de Assunção,1988-04-14,404.031.677-01,Masculino,5568.45,Representante de Vendas,6136,Vendas,7136
6137,Catarina Bulhões,1965-12-08,544.583.780-74,Feminino,37889.96,Diretor de Legal,6137,Financeiro,7137
6138,João Lucas Laranjeira,1980-11-30,808.525.663-01,Masculino,2887.11,Engenheiro de Tecnologia,6138,TI,7138
6139,Norberto Regueira,2004-05-23,851.423.564-89,Masculino,5409.26,Desenvolvedor de TI,6139,Financeiro,7139
6140,Júlio Viveiros,1991-05-09,821.143.155-68,Masculino,4387.52,Planejador de Tecnologia,6140,RH,7140
6141,Marcelo Viana,1987-01-12,337.784.001-00,Masculino,1743.35,Desenvolvedor de Legal,6141,RH,7141
6142,Pedro Lucas Aragão,1982-01-03,520.460.776-52,Masculino,3254.35,Supervisor de Governamental,6142,RH,7142
6143,Nataniel Ornelas,1972-04-24,044.826.555-97,Masculino,1817.80,Contato de Administração,6143,TI,7143
6144,Lucas Gabriel Casqueira,1995-08-12,821.454.352-55,Masculino,5963.07,Engenheiro de Serviços Comunitários,6144,TI,7144
6145,Juliana Bentes,1975-02-01,526.231.733-20,Feminino,3958.21,Engenheiro de Bancário,6145,Vendas,7145
6146,Pedro Tobias Ambrósio,1969-05-25,635.646.822-01,Masculino,5019.29,Contato de TI,6146,Vendas,7146
6147,Mariah Coutinho,2006-04-29,748.543.585-05,Feminino,33332.68,Diretor de Legal,6147,RH,7147
6148,Roberto Meireles,1966-01-25,800.548.020-24,Masculino,3783.75,Administrador de Construção,6148,Vendas,7148
6149,Vinícius Vimaranes,1992-12-06,774.848.506-24,Masculino,3338.92,Agente de Industrial,6149,Vendas,7149
6150,Theo Madeira,1999-10-12,618.215.570-18,Masculino,3143.51,Facilitador de Marketing,6150,Financeiro,7150
6151,Pérola de Quadros,1982-11-30,167.051.810-87,Feminino,4770.22,Representante de Design,6151,Vendas,7151
6152,Feliciano da Barranca,2002-12-19,247.065.258-88,Masculino,4366.42,Especialista de Propaganda,6152,Financeiro,7152
6153,Ofélia Marins,1981-07-18,804.747.657-25,Feminino,5416.01,Assistente de Administração,6153,Markting,7153
6154,Breno Rodrigues,2000-02-04,105.723.418-49,Masculino,2131.77,Designer de Bancário,6154,Markting,7154
6155,Otávio Pinto,1967-08-20,567.185.620-50,Masculino,3761.69,Coordenador de Serviços Comunitários,6155,Vendas,7155
6156,Luiz Otávio Meireles,1983-04-25,085.434.385-78,Masculino,5141.77,Desenvolvedor de Educação,6156,Vendas,7156
6157,Júlia Novaes,1962-05-22,466.172.035-00,Feminino,23497.25,Diretor de Governamental,6157,Markting,7157
6158,Otávio Brites,1967-06-22,601.636.627-70,Masculino,7587.48,Assistente de Bancário,6158,Markting,7158
6159,Stella Pereira,1976-01-25,338.157.114-10,Feminino,3068.96,Técnico de Bancário,6159,Financeiro,7159
6160,Morgana Albuquerque,1996-09-16,738.415.160-09,Feminino,2465.12,Facilitador de Educação,6160,RH,7160
6161,Letícia Moreno,1993-04-15,125.350.822-41,Feminino,5210.76,Designer de Vendas,6161,RH,7161
6162,Cauã Paes,1998-05-28,114.848.412-47,Masculino,3680.87,Agente de Agricultura,6162,RH,7162
6163,Fábio Gomide,1975-06-01,038.007.207-60,Masculino,2768.33,Facilitador de Hospitalidade,6163,RH,7163
6164,Alice Caldas,1973-11-25,437.567.138-65,Feminino,1505.57,Executivo de Marketing,6164,Markting,7164
6165,Luan Ribeiro,1972-01-18,774.465.731-47,Masculino,3057.24,Oficial de Hospitalidade,6165,Vendas,7165
6166,Ladislau Pimenta,2004-09-27,638.480.705-02,Masculino,4691.39,Especialista de Governamental,6166,Financeiro,7166
6167,Fábio Marques,1991-05-10,858.573.371-35,Masculino,2858.07,Assistente de Design,6167,RH,7167
6168,Ricardo Banheira,1979-05-16,330.230.334-39,Masculino,17890.26,Gerente de Bancário,6168,Markting,7168
6169,Bárbara Campos,2003-02-14,881.278.431-30,Feminino,4564.37,Executivo de Serviços Comunitários,6169,RH,7169
6170,Arthur Miguel Simões,1971-05-08,111.017.636-80,Masculino,29477.21,Diretor de Industrial,6170,Financeiro,7170
6171,Ana Tavares,1965-04-30,828.120.106-14,Feminino,4637.24,Representante de Tecnologia,6171,TI,7171
6172,Maria Vitória Mangueira,1995-03-15,352.457.160-38,Feminino,3802.07,Orquestrador de Vendas,6172,Markting,7172
6173,Calebe da Paz,1966-12-09,123.760.083-95,Masculino,1443.70,Engenheiro de Administração,6173,Markting,7173
6174,Benício de Assunção,1980-04-14,454.831.131-95,Masculino,1544.55,Coordenador de Design,6174,Vendas,7174
6175,Heitor Rocha,1974-04-17,285.201.684-26,Masculino,2236.05,Estrategista de Tecnologia,6175,Markting,7175
6176,Marcos Ornelas,1974-12-22,185.485.621-96,Masculino,5448.76,Assistente de Legal,6176,Financeiro,7176
6177,Pérola Marcondes,1975-01-21,215.673.503-48,Feminino,2938.05,Analista de Propaganda,6177,Vendas,7177
6178,Bruna Diegues,1974-08-17,117.070.376-39,Feminino,5034.94,Arquiteto de Industrial,6178,Vendas,7178
6179,Júlio Nogueira,1972-02-04,365.144.205-59,Masculino,5596.73,Contato de Serviços Comunitários,6179,RH,7179
6180,Elísio da Penha,1971-09-09,634.434.017-75,Masculino,2287.75,Agente de Design,6180,Markting,7180
6181,Davi Luca Ramos,1997-02-28,108.867.410-09,Masculino,3878.56,Designer de Administração,6181,Vendas,7181
6182,João Vitor Coutinho,1983-08-07,141.561.830-50,Masculino,3681.02,Engenheiro de Industrial,6182,Markting,7182
6183,Kaique Vimaranes,1993-07-11,756.542.636-92,Masculino,23508.41,Gerente de Construção,6183,TI,7183
6184,Fernando Quarteira,1972-01-06,045.405.576-53,Masculino,11634.14,Gerente de Saúde,6184,Markting,7184
6185,Rebeca Henriques,1976-11-09,330.517.832-93,Feminino,3225.99,Contato de Varejo,6185,RH,7185
6186,Dalila Dias,1968-03-27,580.656.151-80,Feminino,3209.23,Oficial de Mineração,6186,Financeiro,7186
6187,Matheus Gomes,1980-11-19,400.144.180-29,Masculino,5274.01,Administrador de Industrial,6187,RH,7187
6188,Maria Laura Crespo,1988-03-17,868.141.500-00,Feminino,3155.76,Planejador de Consultoria,6188,Vendas,7188
6189,Davi Lucas de Oliveira,2004-01-11,354.700.764-07,Masculino,43746.71,Diretor de Construção,6189,Markting,7189
6190,Maria Luiza Domingues,1986-03-13,323.873.850-04,Feminino,5510.60,Técnico de Tecnologia,6190,Markting,7190
6191,Ana Lívia Hernandes,2001-12-28,180.834.702-10,Feminino,1849.04,Supervisor de Construção,6191,TI,7191
6192,Luana Lobos,1981-01-20,356.372.724-41,Feminino,5067.16,Supervisor de Design,6192,Markting,7192
6193,Ladislau Sá,2005-10-24,465.587.306-00,Masculino,1934.43,Facilitador de Design,6193,Markting,7193
6194,Liz Coutinho,1998-05-02,023.507.451-98,Feminino,3878.59,Orquestrador de Serviços Comunitários,6194,Markting,7194
6195,Fabrícia Carvalheira,1985-11-11,803.864.526-01,Feminino,1813.70,Agente de Consultoria,6195,Financeiro,7195
6196,Ana Lívia Videira,1975-04-17,072.627.836-02,Feminino,3698.44,Representante de Agricultura,6196,RH,7196
6197,Bianca Brum,1981-02-27,131.006.567-50,Feminino,1626.89,Administrador de Propaganda,6197,Financeiro,7197
6198,Ígor Ouriques,1992-10-03,850.553.571-50,Masculino,14392.84,Gerente de Educação,6198,Vendas,7198
6199,Raul Soeira,1982-01-21,207.883.748-26,Masculino,4054.94,Contato de Tecnologia,6199,Markting,7199
6200,Ana Vitória da Silveira,1994-10-29,443.623.328-63,Feminino,6281.17,Assistente de Governamental,6200,TI,7200
6201,Oliver Pimenta,1974-03-19,214.635.248-54,Masculino,2665.76,Oficial de Mineração,6201,Financeiro,7201
6202,Milena Neves,2004-05-28,580.124.016-06,Feminino,2562.68,Especialista de Bancário,6202,Markting,7202
6203,Nathan Rolim,1998-04-06,524.255.320-05,Masculino,1593.10,Associado de Governamental,6203,Vendas,7203
6204,Isabelly de Lara,1982-09-08,203.425.018-44,Feminino,5970.65,Agente de Educação,6204,Financeiro,7204
6205,Enzo Brites,1970-02-13,873.312.430-20,Masculino,5695.40,Assistente de Consultoria,6205,Markting,7205
6206,Alice Garcês,1995-06-25,711.500.465-03,Feminino,4671.70,Orquestrador de Vendas,6206,Markting,7206
6207,Mirella Carvalheira,1968-05-01,688.634.327-08,Feminino,2629.56,Designer de Agricultura,6207,Vendas,7207
6208,Kauê Jesus,1966-05-10,164.845.378-36,Masculino,2817.86,Coordenador de Bancário,6208,TI,7208
6209,Davi Miguel da Silveira,1991-08-17,863.283.216-60,Masculino,3931.67,Associado de Legal,6209,Financeiro,7209
6210,Gabriela Crespo,1981-06-16,665.035.772-30,Feminino,4486.71,Supervisor de TI,6210,TI,7210
6211,Arthur Miguel da Mota,1995-12-17,377.352.444-79,Masculino,2287.09,Planejador de Bancário,6211,Vendas,7211
6212,Sophie Rameira,1967-06-15,866.167.327-54,Feminino,38912.88,Diretor de Administração,6212,Markting,7212
6213,Raul Santana,2007-06-22,752.747.788-10,Masculino,23659.09,Diretor de Serviços Comunitários,6213,Financeiro,7213
6214,Antônio Parreira,1995-12-11,421.375.107-40,Masculino,3358.77,Engenheiro de Serviços Comunitários,6214,Markting,7214
6215,Manuela da Madureira,1985-04-01,036.813.225-03,Feminino,2662.33,Agente de Consultoria,6215,Markting,7215
6216,Feliciano Paiva,1989-07-31,321.737.053-85,Masculino,2892.52,Designer de Varejo,6216,RH,7216
6217,Lucas Junqueira,1976-10-19,045.202.110-34,Masculino,3534.67,Supervisor de Serviços Comunitários,6217,RH,7217
6218,Nicolas Vasques,1979-02-22,808.623.055-43,Masculino,5653.51,Fabricante de Saúde,6218,TI,7218
6219,Elísio Cachoeira,1974-09-23,017.288.037-80,Masculino,5710.50,Desenvolvedor de Contabilidade,6219,TI,7219
6220,Giulia Carvalheira,1966-12-20,448.462.606-31,Feminino,4255.87,Administrador de Contabilidade,6220,TI,7220
6221,Gúbio do Prado,1989-04-03,657.545.041-52,Masculino,3439.11,Contato de Varejo,6221,RH,7221
6222,Agatha Ambrósio,1975-03-25,157.486.580-38,Feminino,2436.22,Orquestrador de Legal,6222,TI,7222
6223,Carolina da Silva,2003-03-14,821.473.761-32,Feminino,1992.01,Representante de Legal,6223,Markting,7223
6224,Maria Alice Aguiar,1969-01-13,714.261.606-74,Feminino,5368.27,Associado de Bancário,6224,Markting,7224
6225,Giulia Matoso,1998-01-16,753.711.840-07,Feminino,4976.12,Engenheiro de Construção,6225,Financeiro,7225
6226,Ana Beatriz Fontinhas,1988-11-03,084.888.272-53,Feminino,4592.00,Coordenador de Varejo,6226,Financeiro,7226
6227,Márcia de Sá,1980-10-25,341.388.673-84,Feminino,4224.07,Orquestrador de Hospitalidade,6227,TI,7227
6228,Cauã Pedroso,1999-03-03,325.317.510-33,Masculino,1499.50,Estrategista de Educação,6228,Financeiro,7228
6229,Davi Luca Macedo,1978-02-03,727.602.216-10,Masculino,4659.90,Técnico de Propaganda,6229,Markting,7229
6230,Lucas Madeira,2006-05-13,388.147.525-75,Masculino,43686.75,Diretor de Contabilidade,6230,Vendas,7230
6231,Camila Lobos,1987-01-25,730.615.855-40,Feminino,9685.51,Diretor de Design,6231,TI,7231
6232,Larissa Caseira,1970-11-01,106.476.386-30,Feminino,2565.15,Agente de Propaganda,6232,Vendas,7232
6233,Lorraine Aparício,1983-08-23,011.528.043-08,Feminino,2925.76,Engenheiro de Educação,6233,TI,7233
6234,Maria Isis Muniz,1995-09-11,111.354.543-70,Feminino,2651.40,Contato de Contabilidade,6234,Markting,7234
6235,Maitê Dias,1964-07-27,344.832.056-09,Feminino,1974.64,Arquiteto de Legal,6235,TI,7235
6236,Fernanda Mendes,1997-02-22,883.747.675-29,Feminino,4680.91,Associado de Administração,6236,Vendas,7236
6237,Ana Lívia Dantas,1993-03-29,750.615.366-14,Feminino,3047.43,Associado de Hospitalidade,6237,RH,7237
6238,Sophia Barroso,2002-11-09,812.101.203-13,Feminino,3026.05,Especialista de Industrial,6238,Vendas,7238
6239,João Guilherme Ferraço,1980-09-17,820.467.170-90,Masculino,5017.97,Executivo de Agricultura,6239,Financeiro,7239
6240,Isabela Cerqueira,1981-05-30,875.247.621-94,Feminino,2973.07,Planejador de Bancário,6240,Financeiro,7240
6241,Eduarda Dias,2000-11-10,086.608.180-16,Feminino,3783.30,Designer de Contabilidade,6241,RH,7241
6242,Camila da Rocha,2005-05-19,133.153.031-85,Feminino,4763.45,Analista de Imobiliária,6242,Financeiro,7242
6243,Adriana Arantes,1972-11-27,317.875.455-55,Feminino,7918.44,Gerente de Contabilidade,6243,Markting,7243
6244,Melissa Ramalho,1984-01-05,022.715.712-51,Feminino,4401.11,Analista de Industrial,6244,RH,7244
6245,Gustavo Ribeira,2006-11-12,844.472.351-70,Masculino,2205.18,Administrador de Educação,6245,RH,7245
6246,Ruan Leiria,1967-12-22,826.840.481-77,Masculino,4740.48,Especialista de Construção,6246,Markting,7246
6247,Djalma Caseira,1963-04-23,576.385.321-04,Masculino,5306.71,Assistente de Marketing,6247,Financeiro,7247
6248,João Pedro Vidal,1970-02-13,486.711.415-43,Masculino,5406.72,Coordenador de Serviços Comunitários,6248,RH,7248
6249,Bernardo Lobos,2005-03-21,585.477.118-72,Masculino,1428.04,Supervisor de Contabilidade,6249,Vendas,7249
6250,Davi Luiz dos Reis,1977-08-06,863.733.640-03,Masculino,2871.56,Coordenador de Marketing,6250,Vendas,7250
6251,Ígor Antena,1962-10-29,362.080.735-37,Masculino,3167.08,Agente de Imobiliária,6251,TI,7251
6252,Aline Rocha,1970-04-01,616.657.735-45,Feminino,2101.34,Analista de Educação,6252,Markting,7252
6253,João Guilherme Geraldes,1986-03-03,826.836.541-20,Masculino,4487.92,Fabricante de Agricultura,6253,TI,7253
6254,Silas Madeira,1977-04-28,267.414.458-03,Masculino,2680.85,Planejador de Construção,6254,Markting,7254
6255,Pietra Marcondes,2000-01-22,341.305.004-49,Feminino,4938.01,Consultor de Legal,6255,RH,7255
6256,Sophie Gabeira,1964-01-11,501.350.067-24,Feminino,9013.00,Gerente de Tecnologia,6256,RH,7256
